OrderID,CustomerID,WarehouseID,PartnerID,RouteID,OrderDate,DispatchDate,ExpectedDeliveryDate,ActualDeliveryDate,DispatchDelay_hrs,Delay_Days,Is_Late,SLA_Breached,DeliveryStatus,DeliveryAttempts,PackageCategory,PackageWeight_kg,OrderValue_INR,VehicleType,TimeOfDispatch,WeatherCondition,DriverExperience_yrs,PaymentMode,IsReturnOrder,IsWeekendOrder,CustomerFeedbackScore,NDR_Raised,ShippingCost_INR,OrderPriority
ORD008622,CUST0081,WH004,DP002,RT002,19-11-2023,19-11-2023,21-11-2023,24-11-2023,3,3,1,1,Delivered,3,Toys,1.22,507.95,Truck,Morning,Fog,10,Prepaid,0,1,2.2,1,93,Standard
ORD008623,CUST0484,WH008,DP001,RT025,19-11-2023,20-11-2023,22-11-2023,22-11-2023,39,0,0,0,Delivered,1,Furniture,24.92,36240.9,Bike,Afternoon,Heatwave,13,Prepaid,0,1,4.7,0,1168.3,Standard
ORD008624,CUST0167,WH012,DP001,RT006,19-11-2023,22-11-2023,27-11-2023,NULL,77,NULL,1,1,Failed,2,Appliances,6.32,3822.75,Bike,Night,Rain,6,COD,0,1,NULL,1,211.07,Standard
ORD008625,CUST0176,WH008,DP002,RT008,19-11-2023,19-11-2023,26-11-2023,26-11-2023,1.1,0,0,0,Delivered,1,Clothing,1.29,959.49,Van,Afternoon,Rain,13,Prepaid,0,1,3,0,99.82,Express
ORD008626,CUST0281,WH004,DP004,RT035,19-11-2023,21-11-2023,26-11-2023,26-11-2023,56,0,0,0,Returned,1,FMCG,3.36,336.96,Van,Morning,Clear,10,COD,1,1,3.4,0,312.99,Express
ORD008627,CUST0418,WH008,DP007,RT053,19-11-2023,21-11-2023,26-11-2023,27-11-2023,68,1,1,1,Delivered,2,Books,0.69,448.32,Van,Afternoon,Storm,5,Prepaid,0,1,2.4,0,66.79,Same-Day
ORD008628,CUST0383,WH012,DP002,RT019,19-11-2023,21-11-2023,26-11-2023,27-11-2023,57,1,1,1,Delivered,1,FMCG,2.77,526.03,Truck,Morning,Clear,2,Prepaid,0,1,1.5,0,156.96,Standard
ORD008629,CUST0149,WH002,DP002,RT009,19-11-2023,20-11-2023,25-11-2023,25-11-2023,38,0,0,0,Delivered,1,Clothing,0.89,1000.58,Van,Afternoon,Clear,12,Prepaid,0,1,4.4,0,70.12,Express
ORD008630,CUST0256,WH006,DP003,RT033,19-11-2023,19-11-2023,24-11-2023,26-11-2023,20,2,1,1,Returned,1,Electronics,5.17,6679.82,Bike,Afternoon,Clear,12,Prepaid,1,1,1.6,0,250.95,Same-Day
ORD008631,CUST0281,WH004,DP002,RT008,19-11-2023,20-11-2023,25-11-2023,29-11-2023,38,4,1,1,Delivered,1,Books,0.61,853.85,Truck,Evening,Fog,13,Prepaid,0,1,2.5,1,81.23,Express
ORD008632,CUST0345,WH003,DP002,RT038,19-11-2023,19-11-2023,24-11-2023,29-11-2023,20,5,1,1,Delivered,1,Clothing,1.22,334.43,Van,Morning,Clear,3,Prepaid,0,1,1.3,1,116.04,Standard
ORD008633,CUST0278,WH005,DP008,RT032,19-11-2023,21-11-2023,25-11-2023,29-11-2023,69,4,1,1,Delivered,1,Electronics,6.18,9494.05,Van,Evening,Clear,1,Prepaid,0,1,2.8,1,501.34,Express
ORD008634,CUST0279,WH005,DP004,RT023,19-11-2023,21-11-2023,25-11-2023,25-11-2023,69,0,0,0,Delivered,1,Clothing,1.28,1261.65,Truck,Night,Clear,5,Prepaid,0,1,3.2,0,133.72,Standard
ORD008635,CUST0409,WH003,DP006,RT034,19-11-2023,20-11-2023,24-11-2023,24-11-2023,29,0,0,0,Delivered,1,Sports,3.17,2642.25,Bike,Morning,Clear,4,Prepaid,0,1,5,0,178.59,Standard
ORD008636,CUST0206,WH005,DP002,RT023,19-11-2023,20-11-2023,24-11-2023,28-11-2023,47,4,1,1,Delivered,2,Electronics,6.22,16756.64,Van,Evening,Rain,15,Prepaid,1,1,2.4,1,365.23,Standard
ORD008637,CUST0462,WH008,DP003,RT046,19-11-2023,19-11-2023,24-11-2023,24-11-2023,10,0,0,0,Delivered,1,Grocery,4.1,498,Truck,Afternoon,Fog,14,Prepaid,0,1,3.7,0,318.9,Standard
ORD008638,CUST0410,WH001,DP003,RT032,19-11-2023,20-11-2023,24-11-2023,25-11-2023,42,1,1,1,Delivered,1,Toys,0.93,1477.44,Van,Afternoon,Clear,5,COD,0,1,3.5,0,108.54,Express
ORD008639,CUST0488,WH014,DP006,RT001,19-11-2023,19-11-2023,21-11-2023,21-11-2023,12,0,0,0,Delivered,1,FMCG,3.01,608.58,Van,Morning,Clear,8,Prepaid,0,1,4.5,0,244.79,Standard
ORD008640,CUST0030,WH004,DP001,RT007,19-11-2023,19-11-2023,24-11-2023,29-11-2023,10,5,1,1,Delivered,2,Books,0.8,579.57,Van,Evening,Rain,2,Prepaid,0,1,1.9,1,131.04,Express
ORD008641,CUST0218,WH008,DP006,RT043,19-11-2023,19-11-2023,23-11-2023,25-11-2023,9,2,1,1,Delivered,2,Electronics,2.97,14864.28,Bike,Night,Rain,7,Wallet,0,1,1.2,0,172.68,Standard
ORD008642,CUST0422,WH004,DP001,RT048,19-11-2023,20-11-2023,23-11-2023,26-11-2023,32,3,1,1,Delivered,2,Beauty,0.87,803.63,Bike,Evening,Rain,10,Prepaid,0,1,2.7,1,126.36,Standard
ORD008643,CUST0470,WH005,DP007,RT024,19-11-2023,19-11-2023,23-11-2023,23-11-2023,16,0,0,0,Delivered,1,Clothing,1.37,365.94,Bike,Morning,Clear,8,Wallet,0,1,3.9,0,101.73,Standard
ORD008644,CUST0231,WH007,DP001,RT002,19-11-2023,21-11-2023,23-11-2023,23-11-2023,53,0,0,0,Delivered,1,Electronics,3.42,8372.57,Van,Afternoon,Clear,7,Prepaid,0,1,4.9,0,323.02,Same-Day
ORD008645,CUST0359,WH008,DP004,RT058,19-11-2023,19-11-2023,24-11-2023,25-11-2023,5,1,1,1,Delivered,1,Toys,1.61,1524.24,Van,Morning,Clear,12,Prepaid,0,1,4.3,0,205.1,Express
ORD008646,CUST0162,WH010,DP001,RT018,19-11-2023,19-11-2023,24-11-2023,24-11-2023,5,0,0,0,Delivered,1,Clothing,0.8,589.84,Truck,Afternoon,Heatwave,7,COD,1,1,3.4,0,135.86,Standard
ORD008647,CUST0217,WH010,DP003,RT019,19-11-2023,20-11-2023,25-11-2023,24-11-2023,25,-1,0,0,Delivered,1,Furniture,27.93,21163.97,Van,Evening,Rain,1,Prepaid,0,1,4,0,2116.89,Express
ORD008648,CUST0228,WH007,DP002,RT042,19-11-2023,19-11-2023,23-11-2023,28-11-2023,22,5,1,1,Delivered,1,Beauty,0.8,784.61,Van,Morning,Clear,10,Prepaid,0,1,2.6,1,111.78,Standard
ORD008649,CUST0333,WH001,DP003,RT036,19-11-2023,21-11-2023,25-11-2023,25-11-2023,68,0,0,0,Delivered,1,Toys,1.41,1473.55,Truck,Morning,Clear,4,Prepaid,0,1,3.5,0,142.54,Standard
ORD008650,CUST0221,WH007,DP004,RT056,19-11-2023,21-11-2023,26-11-2023,26-11-2023,49,0,0,0,Delivered,1,Clothing,0.59,610.97,Bike,Evening,Rain,8,Prepaid,0,1,4.4,0,83.45,Express
ORD008651,CUST0234,WH006,DP003,RT028,19-11-2023,19-11-2023,23-11-2023,NULL,19,NULL,1,1,Failed,2,Beauty,1.04,845.22,Bike,Morning,Fog,11,COD,0,1,NULL,1,144.16,Express
ORD008652,CUST0073,WH003,DP001,RT035,19-11-2023,21-11-2023,26-11-2023,NULL,64,NULL,1,1,Failed,3,FMCG,2.5,507.91,Bike,Afternoon,Fog,12,Prepaid,0,1,NULL,1,189.05,Standard
ORD008653,CUST0399,WH001,DP006,RT032,19-11-2023,20-11-2023,24-11-2023,24-11-2023,30,0,0,0,Delivered,1,FMCG,3.17,657.01,Bike,Morning,Clear,4,Prepaid,1,1,3.4,0,279.11,Standard
ORD008654,CUST0095,WH004,DP001,RT013,19-11-2023,19-11-2023,23-11-2023,23-11-2023,23,0,0,0,Delivered,1,Books,0.57,561.43,Bike,Night,Fog,1,Prepaid,0,1,4.9,0,97.86,Standard
ORD008655,CUST0428,WH004,DP008,RT006,20-11-2023,21-11-2023,26-11-2023,26-11-2023,27,0,0,0,Delivered,1,Electronics,5.72,8721.23,Bike,Evening,Clear,7,Prepaid,0,0,4.2,0,357.48,Express
ORD008656,CUST0475,WH006,DP006,RT029,20-11-2023,21-11-2023,25-11-2023,24-11-2023,32,-1,0,0,Delivered,1,Books,0.44,540.89,Van,Night,Fog,9,Prepaid,0,0,3.5,0,52.78,Standard
ORD008657,CUST0095,WH010,DP004,RT010,20-11-2023,22-11-2023,26-11-2023,30-11-2023,58,4,1,1,Delivered,1,Furniture,17.18,10718.3,Van,Morning,Clear,6,COD,0,0,3.2,1,671.94,Standard
ORD008658,CUST0394,WH005,DP002,RT059,20-11-2023,22-11-2023,27-11-2023,30-11-2023,58,3,1,1,Delivered,1,Beauty,0.64,857.75,Van,Night,Clear,9,COD,0,0,1.5,1,118.49,Standard
ORD008659,CUST0243,WH013,DP001,RT040,20-11-2023,21-11-2023,25-11-2023,27-11-2023,42,2,1,1,Delivered,1,Clothing,0.64,1399.36,Truck,Morning,Fog,6,Prepaid,0,0,3.1,0,72.83,Express
ORD008660,CUST0373,WH003,DP005,RT010,20-11-2023,21-11-2023,25-11-2023,27-11-2023,25,2,1,1,Delivered,2,Clothing,0.95,935.77,Van,Evening,Rain,11,Prepaid,0,0,2.1,0,92.4,Standard
ORD008661,CUST0293,WH003,DP002,RT034,20-11-2023,22-11-2023,26-11-2023,29-11-2023,51,3,1,1,Delivered,1,FMCG,2.47,325.3,Truck,Afternoon,Clear,2,COD,0,0,1.2,1,175.08,Same-Day
ORD008662,CUST0263,WH008,DP005,RT020,20-11-2023,21-11-2023,26-11-2023,NULL,26,NULL,1,1,Failed,3,Sports,2.07,1573.26,Truck,Night,Clear,4,Prepaid,0,0,NULL,1,125.48,Standard
ORD008663,CUST0124,WH012,DP006,RT047,20-11-2023,23-11-2023,28-11-2023,29-11-2023,89,1,1,1,Delivered,2,Furniture,21.06,34555.74,Bike,Morning,Clear,9,Prepaid,0,0,2.7,0,916.06,Express
ORD008664,CUST0288,WH008,DP008,RT033,20-11-2023,22-11-2023,27-11-2023,27-11-2023,71,0,0,0,Delivered,1,Electronics,3.21,17009.07,Van,Evening,Fog,10,Prepaid,1,0,3.9,0,196.71,Express
ORD008665,CUST0500,WH008,DP003,RT011,20-11-2023,21-11-2023,25-11-2023,30-11-2023,37,5,1,1,Returned,2,Clothing,1.33,1263.81,Truck,Night,Rain,2,COD,1,0,2.7,1,116.36,Express
ORD008666,CUST0267,WH010,DP008,RT024,20-11-2023,21-11-2023,25-11-2023,25-11-2023,47,0,0,0,Delivered,1,Electronics,4.41,13025.28,Truck,Evening,Clear,6,COD,0,0,3.2,0,321.39,Standard
ORD008667,CUST0432,WH008,DP001,RT033,20-11-2023,22-11-2023,27-11-2023,27-11-2023,54,0,0,0,Delivered,1,Sports,4.37,1551.39,Van,Evening,Clear,3,COD,0,0,4.9,0,363.19,Standard
ORD008668,CUST0109,WH010,DP006,RT060,20-11-2023,20-11-2023,25-11-2023,25-11-2023,16,0,0,0,Delivered,1,Appliances,7.53,4589.21,Truck,Evening,Clear,5,Prepaid,0,0,3.6,0,438.52,Standard
ORD008669,CUST0348,WH011,DP003,RT057,20-11-2023,21-11-2023,26-11-2023,26-11-2023,26,0,0,0,Delivered,1,Electronics,3.76,19609.82,Van,Night,Clear,8,Prepaid,0,0,4.7,0,297.76,Standard
ORD008670,CUST0452,WH001,DP003,RT022,20-11-2023,21-11-2023,26-11-2023,NULL,36,NULL,1,1,Failed,2,FMCG,2.15,257.46,Bike,Evening,Clear,11,Wallet,0,0,NULL,1,130.88,Standard
ORD008671,CUST0048,WH012,DP002,RT048,20-11-2023,22-11-2023,25-11-2023,25-11-2023,59,0,0,0,Delivered,1,Furniture,17.91,15063.56,Van,Afternoon,Fog,2,Prepaid,0,0,3.6,0,703.77,Standard
ORD008672,CUST0301,WH003,DP002,RT012,20-11-2023,20-11-2023,24-11-2023,24-11-2023,19,0,0,0,Delivered,1,FMCG,3.13,608.56,Truck,Morning,Clear,15,Prepaid,0,0,4.6,0,239.89,Standard
ORD008673,CUST0095,WH012,DP003,RT030,20-11-2023,22-11-2023,26-11-2023,28-11-2023,64,2,1,1,Delivered,2,FMCG,2.02,360.45,Van,Evening,Fog,15,Prepaid,0,0,1.3,0,121.36,Express
ORD008674,CUST0477,WH004,DP008,RT032,20-11-2023,21-11-2023,25-11-2023,27-11-2023,39,2,1,1,Delivered,1,Sports,2.54,2001.28,Bike,Morning,Rain,11,Wallet,1,0,1.5,0,157.1,Standard
ORD008675,CUST0033,WH006,DP002,RT061,20-11-2023,21-11-2023,25-11-2023,25-11-2023,35,0,0,0,Delivered,1,FMCG,1.5,606.98,Bike,Morning,Clear,9,Prepaid,0,0,4.7,0,113.36,Express
ORD008676,CUST0118,WH013,DP003,RT044,20-11-2023,22-11-2023,26-11-2023,02-12-2023,69,6,1,1,Delivered,1,Appliances,12.33,9673.46,Van,Evening,Storm,15,Prepaid,0,0,1,1,811.63,Express
ORD008677,CUST0132,WH001,DP002,RT019,20-11-2023,20-11-2023,25-11-2023,NULL,21,NULL,1,1,Failed,2,Furniture,30.15,22221.58,Van,Afternoon,Clear,6,Prepaid,0,0,NULL,1,2091.48,Same-Day
ORD008678,CUST0251,WH010,DP002,RT045,20-11-2023,22-11-2023,25-11-2023,25-11-2023,63,0,0,0,Delivered,1,Electronics,3.58,4811.24,Bike,Morning,Rain,9,COD,1,0,4.1,0,204.13,Express
ORD008679,CUST0303,WH005,DP001,RT040,20-11-2023,22-11-2023,26-11-2023,26-11-2023,51,0,0,0,Delivered,1,Grocery,3.82,590.13,Van,Evening,Fog,3,COD,0,0,4.6,0,164.2,Standard
ORD008680,CUST0122,WH001,DP008,RT002,20-11-2023,21-11-2023,23-11-2023,29-11-2023,43,6,1,1,Delivered,1,Electronics,4.31,11280.43,Bike,Evening,Storm,2,COD,0,0,2.5,1,370.75,Standard
ORD008681,CUST0218,WH013,DP003,RT059,20-11-2023,21-11-2023,26-11-2023,28-11-2023,29,2,1,1,Delivered,2,Toys,0.96,1808.82,Bike,Morning,Clear,1,Prepaid,0,0,4.9,0,126.86,Same-Day
ORD008682,CUST0053,WH001,DP005,RT051,20-11-2023,20-11-2023,26-11-2023,28-11-2023,1.1,2,1,1,Delivered,1,FMCG,2.57,418.44,Truck,Afternoon,Clear,12,Prepaid,0,0,1.8,0,182.93,Express
ORD008683,CUST0126,WH010,DP003,RT014,20-11-2023,20-11-2023,25-11-2023,25-11-2023,22,0,0,0,Delivered,1,Toys,0.99,1407.91,Bike,Morning,Clear,12,Wallet,0,0,4.8,0,160.64,Standard
ORD008684,CUST0159,WH005,DP006,RT055,20-11-2023,20-11-2023,25-11-2023,25-11-2023,22,0,0,0,Returned,1,FMCG,2.35,614.24,Bike,Evening,Storm,11,COD,1,0,1.8,0,189.28,Express
ORD008685,CUST0159,WH010,DP004,RT059,20-11-2023,20-11-2023,25-11-2023,24-11-2023,11,-1,0,0,Delivered,1,Electronics,2.79,11483.44,Bike,Morning,Clear,9,COD,0,0,4.1,0,233.52,Same-Day
ORD008686,CUST0283,WH010,DP005,RT033,21-11-2023,22-11-2023,27-11-2023,NULL,33,NULL,1,1,Failed,2,Clothing,1.08,613.03,Truck,Afternoon,Clear,14,COD,1,0,NULL,1,66.91,Standard
ORD008687,CUST0089,WH008,DP005,RT032,21-11-2023,22-11-2023,26-11-2023,26-11-2023,44,0,0,0,Delivered,1,Books,0.38,800.77,Van,Night,Clear,7,Prepaid,0,0,4.4,0,82.84,Standard
ORD008688,CUST0176,WH013,DP004,RT057,21-11-2023,21-11-2023,26-11-2023,25-11-2023,6,-1,0,0,Delivered,1,Books,0.7,801.86,Van,Afternoon,Rain,2,Wallet,0,0,3.2,0,86.07,Standard
ORD008689,CUST0292,WH001,DP002,RT058,21-11-2023,21-11-2023,26-11-2023,26-11-2023,9,0,0,0,Delivered,1,Grocery,4.43,919.87,Van,Evening,Rain,2,COD,0,0,3.6,0,269.69,Standard
ORD008690,CUST0433,WH010,DP002,RT041,21-11-2023,21-11-2023,25-11-2023,25-11-2023,21,0,0,0,Delivered,1,Books,0.66,365.94,Bike,Morning,Fog,2,COD,0,0,3.5,0,54.83,Same-Day
ORD008691,CUST0159,WH008,DP007,RT019,21-11-2023,22-11-2023,27-11-2023,28-11-2023,43,1,1,1,Delivered,1,Clothing,0.97,678.55,Truck,Morning,Clear,1,Prepaid,0,0,4.6,0,131.63,Standard
ORD008692,CUST0491,WH004,DP001,RT014,21-11-2023,23-11-2023,28-11-2023,NULL,51,NULL,1,1,Failed,2,Electronics,2.68,18700.75,Truck,Afternoon,Storm,4,Prepaid,0,0,NULL,1,159.1,Standard
ORD008693,CUST0249,WH007,DP004,RT004,21-11-2023,21-11-2023,23-11-2023,23-11-2023,12,0,0,0,Delivered,1,Toys,0.85,601.25,Truck,Evening,Clear,5,Prepaid,0,0,4.3,0,142.64,Standard
ORD008694,CUST0357,WH008,DP003,RT002,21-11-2023,23-11-2023,25-11-2023,27-11-2023,69,2,1,1,Delivered,1,Appliances,7.54,10870.57,Bike,Morning,Rain,10,Prepaid,0,0,1.5,0,423.98,Standard
ORD008695,CUST0122,WH009,DP006,RT010,21-11-2023,21-11-2023,26-11-2023,28-11-2023,0.8,2,1,1,Delivered,1,Books,0.77,379.62,Bike,Morning,Clear,12,COD,0,0,2.8,0,121.14,Standard
ORD008696,CUST0237,WH002,DP001,RT059,21-11-2023,23-11-2023,28-11-2023,28-11-2023,63,0,0,0,Delivered,2,FMCG,2.82,582.78,Truck,Night,Storm,6,COD,0,0,1.2,0,258.32,Standard
ORD008697,CUST0428,WH001,DP005,RT029,21-11-2023,22-11-2023,26-11-2023,26-11-2023,32,0,0,0,Delivered,1,Beauty,0.5,1083.66,Bike,Morning,Storm,2,Prepaid,0,0,5,0,82.06,Standard
ORD008698,CUST0125,WH001,DP004,RT015,21-11-2023,21-11-2023,26-11-2023,26-11-2023,13,0,0,0,Delivered,1,Clothing,1.17,789.74,Van,Afternoon,Heatwave,6,Prepaid,0,0,4.1,0,135.78,Standard
ORD008699,CUST0315,WH004,DP005,RT031,21-11-2023,22-11-2023,27-11-2023,27-11-2023,41,0,0,0,Delivered,1,FMCG,2.66,240.69,Van,Evening,Clear,13,COD,0,0,3.5,0,162.8,Standard
ORD008700,CUST0279,WH002,DP004,RT033,21-11-2023,21-11-2023,26-11-2023,NULL,21,NULL,1,1,Failed,3,FMCG,1.77,589.34,Van,Morning,Clear,11,COD,0,0,NULL,1,167.22,Express
ORD008701,CUST0355,WH007,DP004,RT029,21-11-2023,21-11-2023,25-11-2023,25-11-2023,0,0,0,0,Delivered,1,Electronics,5.36,4891.64,Bike,Afternoon,Clear,3,COD,0,0,4.3,0,444.47,Same-Day
ORD008702,CUST0324,WH005,DP007,RT011,21-11-2023,22-11-2023,26-11-2023,28-11-2023,28,2,1,1,Delivered,1,Sports,4.03,635.98,Bike,Morning,Rain,11,COD,0,0,1.1,0,293.89,Same-Day
ORD008703,CUST0092,WH012,DP002,RT048,21-11-2023,24-11-2023,27-11-2023,28-11-2023,76,1,1,1,Delivered,1,Clothing,0.76,1352.63,Van,Morning,Fog,1,COD,0,0,3.5,0,103.15,Standard
ORD008704,CUST0426,WH009,DP002,RT045,21-11-2023,21-11-2023,24-11-2023,24-11-2023,4,0,0,0,Delivered,1,Clothing,1.12,1280.17,Bike,Afternoon,Fog,11,COD,0,0,3.9,0,125.85,Standard
ORD008705,CUST0105,WH003,DP006,RT040,21-11-2023,21-11-2023,25-11-2023,25-11-2023,13,0,0,0,Delivered,1,FMCG,2.23,499.17,Truck,Evening,Heatwave,8,Wallet,1,0,3.4,0,244.46,Standard
ORD008706,CUST0042,WH001,DP001,RT059,21-11-2023,23-11-2023,28-11-2023,05-12-2023,58,7,1,1,Delivered,1,Books,0.38,640.76,Truck,Night,Rain,10,COD,0,0,1.4,0,74.46,Express
ORD008707,CUST0397,WH009,DP005,RT009,21-11-2023,21-11-2023,26-11-2023,NULL,12,NULL,1,1,Failed,2,Electronics,10.29,19241.66,Bike,Afternoon,Clear,15,Prepaid,0,0,NULL,1,511.92,Express
ORD008708,CUST0129,WH011,DP004,RT047,21-11-2023,21-11-2023,26-11-2023,30-11-2023,21,4,1,1,Delivered,1,Clothing,1.28,375.32,Van,Evening,Rain,5,Prepaid,0,0,3.2,1,154.61,Standard
ORD008709,CUST0460,WH009,DP001,RT057,21-11-2023,22-11-2023,27-11-2023,27-11-2023,46,0,0,0,Delivered,1,Clothing,0.84,559.91,Van,Night,Clear,5,COD,0,0,3.1,0,115.3,Standard
ORD008710,CUST0491,WH008,DP002,RT058,21-11-2023,23-11-2023,28-11-2023,28-11-2023,69,0,0,0,Delivered,1,Electronics,4.5,15667.24,Bike,Afternoon,Clear,7,COD,0,0,5,0,245.26,Standard
ORD008711,CUST0053,WH003,DP003,RT029,21-11-2023,23-11-2023,27-11-2023,30-11-2023,48,3,1,1,Delivered,1,Sports,3.16,1233.69,Bike,Morning,Rain,1,Wallet,0,0,2.1,1,299.6,Standard
ORD008712,CUST0168,WH006,DP002,RT037,21-11-2023,21-11-2023,24-11-2023,24-11-2023,14,0,0,0,Delivered,1,Clothing,0.72,548.72,Van,Morning,Clear,15,Wallet,0,0,3.1,0,50.93,Express
ORD008713,CUST0090,WH009,DP003,RT021,21-11-2023,23-11-2023,28-11-2023,30-11-2023,54,2,1,1,Delivered,3,Electronics,3.01,11075.25,Truck,Afternoon,Clear,7,Prepaid,0,0,3.3,1,195.53,Standard
ORD008714,CUST0247,WH003,DP004,RT031,21-11-2023,22-11-2023,27-11-2023,30-11-2023,30,3,1,1,Delivered,2,Toys,1.95,1557.92,Truck,Afternoon,Clear,5,Prepaid,1,0,2.1,1,165.83,Same-Day
ORD008715,CUST0174,WH006,DP005,RT053,21-11-2023,22-11-2023,27-11-2023,01-12-2023,26,4,1,1,Delivered,3,Electronics,5.79,7368.35,Bike,Afternoon,Storm,7,Prepaid,0,0,1.8,1,285.4,Express
ORD008716,CUST0494,WH001,DP002,RT022,21-11-2023,21-11-2023,26-11-2023,26-11-2023,11,0,0,0,Delivered,1,Appliances,10.48,8154.54,Van,Afternoon,Clear,6,COD,0,0,4.6,0,616.22,Express
ORD008717,CUST0372,WH007,DP002,RT052,21-11-2023,21-11-2023,26-11-2023,NULL,8,NULL,1,1,Failed,2,Sports,1.95,1845.16,Van,Afternoon,Heatwave,11,Wallet,0,0,NULL,1,127.73,Same-Day
ORD008718,CUST0087,WH007,DP004,RT018,21-11-2023,22-11-2023,27-11-2023,29-11-2023,25,2,1,1,Delivered,1,Electronics,5.95,6755.6,Van,Morning,Heatwave,1,COD,0,0,2,0,529.05,Same-Day
ORD008719,CUST0369,WH007,DP004,RT002,21-11-2023,23-11-2023,25-11-2023,27-11-2023,63,2,1,1,Delivered,2,Clothing,1.42,872.15,Bike,Afternoon,Clear,3,Prepaid,0,0,1.5,0,132.77,Standard
ORD008720,CUST0150,WH006,DP005,RT060,21-11-2023,22-11-2023,27-11-2023,26-11-2023,32,-1,0,0,Delivered,1,Grocery,4.66,892.7,Bike,Afternoon,Clear,9,Wallet,0,0,4.9,0,428.58,Standard
ORD008721,CUST0249,WH007,DP004,RT022,21-11-2023,23-11-2023,28-11-2023,01-12-2023,69,3,1,1,Delivered,1,Books,0.54,697.25,Bike,Evening,Clear,15,COD,0,0,3.1,1,92.78,Standard
ORD008722,CUST0115,WH014,DP002,RT037,21-11-2023,23-11-2023,26-11-2023,28-11-2023,58,2,1,1,Delivered,1,Books,0.57,527.41,Van,Morning,Clear,11,COD,0,0,2.7,0,79.87,Standard
ORD008723,CUST0180,WH008,DP003,RT020,21-11-2023,22-11-2023,27-11-2023,30-11-2023,45,3,1,1,Delivered,1,Books,0.83,262.7,Van,Morning,Storm,2,Prepaid,0,0,2.8,1,121.37,Standard
ORD008724,CUST0120,WH010,DP007,RT048,21-11-2023,23-11-2023,26-11-2023,27-11-2023,70,1,1,1,Delivered,1,FMCG,2.02,164.01,Bike,Morning,Rain,7,COD,0,0,3.3,0,172.21,Express
ORD008725,CUST0028,WH003,DP002,RT048,21-11-2023,23-11-2023,26-11-2023,25-11-2023,66,-1,0,0,Delivered,1,Electronics,3,5075.88,Van,Afternoon,Clear,6,Prepaid,0,0,3.9,0,198.76,Same-Day
ORD008726,CUST0309,WH007,DP003,RT054,21-11-2023,21-11-2023,26-11-2023,26-11-2023,12,0,0,0,Delivered,1,Electronics,5.62,16003.46,Bike,Evening,Heatwave,6,COD,0,0,4.3,0,387.3,Standard
ORD008727,CUST0117,WH001,DP006,RT061,21-11-2023,22-11-2023,26-11-2023,25-11-2023,31,-1,0,0,Delivered,1,Sports,2.28,2290.49,Van,Evening,Rain,3,Wallet,0,0,4.7,0,159.83,Standard
ORD008728,CUST0191,WH001,DP003,RT004,21-11-2023,21-11-2023,25-11-2023,26-11-2023,1.8,1,1,1,Delivered,1,Appliances,11.89,11952.77,Truck,Evening,Heatwave,6,COD,0,0,3.3,0,692.53,Same-Day
ORD008729,CUST0145,WH004,DP003,RT026,21-11-2023,21-11-2023,23-11-2023,22-11-2023,15,-1,0,0,Delivered,1,Clothing,1.08,668.65,Truck,Evening,Rain,5,Prepaid,0,0,4.9,0,130.53,Express
ORD008730,CUST0320,WH006,DP002,RT020,21-11-2023,21-11-2023,27-11-2023,27-11-2023,3.9,0,0,0,Delivered,1,FMCG,2.62,203.96,Truck,Morning,Clear,15,Wallet,0,0,4.3,0,227.09,Standard
ORD008731,CUST0262,WH007,DP007,RT022,21-11-2023,22-11-2023,27-11-2023,27-11-2023,29,0,0,0,Delivered,1,Grocery,4.66,771.47,Truck,Evening,Clear,7,Prepaid,0,0,4.1,0,398.96,Standard
ORD008732,CUST0142,WH012,DP005,RT043,21-11-2023,23-11-2023,27-11-2023,28-11-2023,68,1,1,1,Delivered,2,Clothing,0.57,1406.96,Van,Morning,Clear,12,Prepaid,1,0,3.2,0,127.86,Express
ORD008733,CUST0114,WH010,DP002,RT061,21-11-2023,23-11-2023,27-11-2023,30-11-2023,49,3,1,1,Delivered,1,FMCG,2.97,421.31,Bike,Afternoon,Rain,1,Prepaid,0,0,1.8,1,287.89,Standard
ORD008734,CUST0384,WH004,DP005,RT020,21-11-2023,22-11-2023,27-11-2023,29-11-2023,39,2,1,1,Delivered,1,Clothing,1.09,1217.18,Van,Morning,Clear,1,COD,0,0,3.3,0,131.4,Express
ORD008735,CUST0273,WH010,DP001,RT029,21-11-2023,23-11-2023,27-11-2023,NULL,51,NULL,1,1,Failed,3,Electronics,4.47,15649.17,Van,Afternoon,Rain,9,COD,0,0,NULL,1,288.78,Express
ORD008736,CUST0038,WH007,DP003,RT048,21-11-2023,21-11-2023,24-11-2023,26-11-2023,19,2,1,1,Delivered,1,FMCG,1.88,662.21,Bike,Morning,Heatwave,4,Prepaid,1,0,1.7,0,169.86,Standard
ORD008737,CUST0197,WH010,DP007,RT057,21-11-2023,21-11-2023,26-11-2023,29-11-2023,20,3,1,1,Delivered,2,Clothing,1.29,334.06,Bike,Afternoon,Storm,11,Prepaid,0,0,3.3,1,172.31,Express
ORD008738,CUST0013,WH005,DP005,RT031,21-11-2023,22-11-2023,27-11-2023,29-11-2023,24,2,1,1,Delivered,2,Electronics,3.42,19284.88,Bike,Morning,Clear,1,COD,0,0,3.2,0,322.13,Standard
